Date,Member,Company,Project,Location,Department,Service #,Hours,Notes,Billable
05/04/2023 00:00,SWheeler,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,903383,0.25,asked if jnr was available to have a quick look to see if he knows what they mean - however not   time on the phone 01273 222 714 spoke with Kaci she said she needs to update all the groups with those addresses however we can only see the one image she sent through and I can't see anything else other than the addresses She said richard dale has admin access and was the one that sent the screenshots originally and should be available for us to jump on quick and have a quick look just to get a bit more of an understanding so we can advise further or make those changes for them  time on phone 07584 906836 left voicemail on Richard's line ,Billable
05/04/2023 00:00,SWheeler,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,903383,0.03,Good afternoon Richard   Just spoke with Kacie and left you a voicemail.  Just wondering if you are free to quickly walk through which groups need updating and to which addresses via screen share. As having issues viewing the images in the ticket and unsure of what groups need updating.  Many thanks Sophie,Billable
05/04/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,903383,0.08,"Took a call from Richard. Informed him that would need to get an update on the sales/business end before doing further technical work, but that we would be updated and get back in touch when that had been completed.",Billable
05/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,903712,0.05," Hi Kacie,  Good evening!  This is to inform you that your request has been received. The ticket ID 903712 has been registered with our system. You can use the ticket to track your request and use it as a reference during future interactions. I will contact Ben tomorrow to check his device.   Thank you for contacting Trident Support.    Ron Custodio",Billable
04/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902916,0.03,"Hi Beth,  Good morning!  Are you available now?  Thank you,  Ron Custodio ",Billable
04/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902775,0.03,"Hi Mark,   Good morning!  How are you today Sir? I just want to check if you are happy with your device email and performance now. Please do let me know if you need support.  Thank you,  Ron Custodio",Billable
04/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902916,0.02,"Hello Beth,  That's great! And thank you for your prompt reply.  Have a lovely day!  Ron Custodio",Billable
04/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902916,0, [image] ,Billable
04/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902775,0.02, [image] ,Billable
04/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902775,0.03,"Hello Mark,  Thank you for your prompt reply and letting un know.  Your reported issue has been resolved. We are closing the ticket from our end.  If you have any further questions, please feel free to contact us on 01273662777.    We would be more than happy to help you!   Thank you for contacting Trident Support.   Ron Custodio",Billable
04/04/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,891700,2.57,Reviewing Support Usage Making Plan for meeting Speaking to Jnr,Non-Billable
04/04/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,896462,0,"Hello,   Can you please try again for me now?   Many thanks,  Conor ",Billable
03/04/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,896462,0,"Hello,   Can you please test this again for me?  Many thanks, Conor",Billable
03/04/2023 00:00,Jpession,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902663,0.1,Deleted the below 2 accounts:  [image]  [image]   They can be restored for 30 days. Cloud Only accounts. No other membership or access to note. ,Billable
03/04/2023 00:00,Jpession,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902663,0.07,"HI Kacie,  This has been done. There is a retention period of 30 days on the account, after which point they will be permanently deleted.  If there are any issues please let me know.  Many Thanks Joel",Billable
03/04/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902775,0.02,Checked Splash Note:Yes Best Contact Information:CW Is this a new Issue or Reoccurring:New How many users affected:1 Start of Issue time:Today Description of Issue:Cannot load outlook and also file explorer is begin very slow ,Billable
03/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902775,0.07,"Hi Mark,  Good day! This is to inform you that your request has been received. The ticket ID 902775 has been registered with our system. You can use the ticket to track your request and use it as a reference during future interactions.   Thank you for contacting Trident Support.   Ron Custodio",Billable
03/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902775,0.25,Called Mark ask for remote session.  Restart Rename the ost to old Remove and re-profile the outlook. Outlook now is working.   I will keep the ticket open until tomorrow    [image] ,Billable
03/04/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,902916,0.05," Hi Beth,  Good evening!  This is to inform you that your request has been received. The ticket ID 902916  has been registered with our system. You can use the ticket to track your request and use it as a reference during future interactions. I will contact you tomorrow during office hour.   Thank you for contacting Trident Support.   Ron Custodio",Billable
31/03/2023 00:00,DPetikopoulos,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,892409,0.08,Called Nicole and she confirmed the issue for now is resolved. She will raise another ticket if the issues re-occur,Billable
31/03/2023 00:00,CSelwyn,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,901764,0.02,"Hi Mary,  This is the ticket for the MFA telephone number change made today.  Feel free to reply if you experience any further issues.  Thanks,  Charlie",Billable
31/03/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,896462,0.33,"I have added ""Communication Credits""   [image]   And I will check with client is this is now workin . ",Billable
31/03/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,896462,0.02,"Hello,   Can you please test your Teams Voice calling again and let me know?  Many thanks, Conor",Billable
31/03/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,896462,0.28,"Hello,   Can you please try again for me now?  Many thanks, Conor",Billable
30/03/2023 00:00,JMayes,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,901364,1.67,Time spent performing analysis of breach to see if any sensitive data was leaked further to to spam emails being sent out   Confirmed there were files previewed and went through these with Alex and these contained no sensitive data. Completed Barlcalys incident report form. Sent this over to James Packer for review ,Billable
30/03/2023 00:00,JMayes,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,901364,1,"Time spent locking down accounts and removing mail flow rules from OWA  Password provided to Richard, but will need to provide new password to Brad later on as he is in the States  MFA confirmed as operational",Billable
30/03/2023 00:00,JMayes,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,901364,0.63,"Time spent reviewing documents with JB, signed over and sent over to Alex  Called Brad to give him is new password and get him into his account with a new password he set   Leaving open for a couple of days to monitor ",Billable
30/03/2023 00:00,Jpession,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,896462,0.07,"HI Eunice,  Please let me know how the Teams phone is working? If the issue is still ongoing after leaving the license for a few hours, i may need to escalate this case to a more senior engineer.   Many Thanks Joel",No Charge
30/03/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,900167,0.07,I spoken to Zoe she said just close the ticket no problem at all,Billable
30/03/2023 00:00,SBubble,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,901376,0.12,Please call back on 07973115913 to discuss issue,Billable
30/03/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,1.53,#NAME?,Non-Billable
29/03/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,893132,0.05,"Did tried to call Nick on Teams, did message him as well. I think we did what we could. ",Billable
29/03/2023 00:00,Jpession,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,896462,0.05,"Hi Eunice,  Tried calling but was unable to reach you. Could we set a time tomorrow morning for a call? Also, is the number attached to your signature the best contact method.   Many Thanks Joel",No Charge
29/03/2023 00:00,Jpession,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,896462,0.3,"Gave Eunice a call back. Remoted onto her machine. Uninstalled Teams home. Deleted teams cache. Issue is still ongoing.  Checking licencing again. Checking Kacie she does have F1 and Business Standard Assigned at the same time, however checking licencing detail the Skype Plan 1 for the F1 license is disabled. Assigned the F1 license to Eunice and disabled Skype Plan1. Both are now assigned at the same time. This should resolve the issue. Going to email Eunice in half an hour asking her to test. ",No Charge
29/03/2023 00:00,Jpession,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,896462,0.03,"Hi Eunice,  If possible could you please test the Teams Phone again? Hopefully it should be working now, please let me know if the test is successful.  Many Thanks Joel",No Charge
29/03/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,900167,0.17,System restore is disabled on her system. She said it's ok not to recover  [image] ,Billable
29/03/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,900167,0.12,"Hi Zoe,  Good day!  Thank you for your time and answering my call earlier. As discussed, I'm afraid there is no option to recover the data from your Chrome profile, as once deleted, and this data is not included in Wilbury Stratton's backup solution.  Recovery steps   1. Chrome Default Backup folder - No found 2. Chrome Undo delete - Grey out 3. System Restore - Disabled 4. DRBS Backup  - Chrome bookmark not included  Please feel free to reach out should we be able to help you with anything else today, or if you have any questions in the future.   Best regards,  Ron Custodio  ",Billable
